transaction_id,timestamp,user_id,session_id,amount_eur,product_category,payment_method,country_code,device_type,ip_address,nb_items,is_new_account,account_age_days,delivery_country,billing_country,is_fraud
TXN-00179,2026-04-27 06:45:57,USR-0122,SESS-17183,45.75,Maison,carte_bancaire,DE,desktop,56.34.159.130,5,False,1183,DE,DE,False
TXN-00180,2026-05-06 15:11:06,USR-0465,SESS-30000,121.99,Bijoux,carte_bancaire,BE,mobile,55.49.33.89,1,False,278,BE,BE,False
TXN-00181,2026-03-21 00:56:04,USR-0047,SESS-84036,1121.74,Bijoux,carte_prepayee,ES,mobile,45.142.237.210,1,True,3,RO,ES,True
TXN-00182,2026-05-08 04:51:10,USR-0198,SESS-15031,24.13,Jeux_video,virement,FR,mobile,75.234.10.244,1,False,1422,FR,FR,False
TXN-00183,2026-04-11 07:34:55,USR-0132,SESS-33178,13.27,Bijoux,paypal,FR,mobile,105.75.42.242,1,False,1830,FR,FR,False
TXN-00184,2026-05-02 20:13:30,USR-0256,SESS-10276,317.79,Bijoux,crypto,FR,desktop,176.10.212.61,6,True,5,UA,FR,True
TXN-00185,2026-03-07 17:35:36,USR-0342,SESS-60686,73.12,Livres,paypal,FR,tablet,176.206.18.166,6,False,332,FR,FR,False
TXN-00186,2026-04-24 02:50:14,USR-0021,SESS-21947,20.68,Livres,carte_bancaire,DE,mobile,115.20.71.10,5,False,343,DE,DE,False
TXN-00187,2026-05-15 00:52:17,USR-0081,SESS-97958,27.32,Mode,paypal,ES,desktop,,1,False,1546,ES,ES,False
TXN-00188,2026-05-11 05:53:46,USR-0049,SESS-89596,32.83,Electronique,carte_bancaire,FR,desktop,203.129.190.40,1,False,1940,FR,FR,False
TXN-00189,2026-04-07 12:03:18,USR-0102,SESS-16456,17.43,Livres,virement,IT,tablet,201.186.34.187,8,False,729,IT,IT,False
TXN-00190,2026-04-20 20:26:51,USR-0351,SESS-95802,8.82,Maison,carte_bancaire,BE,mobile,174.242.207.77,4,False,1815,BE,BE,False
TXN-00191,2026-03-20 19:26:49,USR-0386,SESS-15696,85.57,Voyages,virement,FR,mobile,102.66.180.249,7,False,1148,FR,FR,False
TXN-00192,2026-05-10 18:21:16,USR-0588,SESS-77285,13.41,Maison,carte_bancaire,FR,desktop,144.107.139.114,2,False,1648,FR,FR,False
TXN-00193,2026-04-22 08:33:14,USR-0236,SESS-33856,63.31,Maison,carte_bancaire,FR,mobile,44.194.204.245,4,False,403,FR,FR,False
TXN-00194,2026-03-16 22:50:31,USR-0345,SESS-36056,15.88,Jeux_video,paypal,FR,desktop,79.48.92.92,4,False,631,FR,FR,False
TXN-00195,2026-05-14 21:37:31,USR-0143,SESS-73561,74.71,Electronique,carte_bancaire,GB,mobile,203.78.46.51,1,False,1318,GB,GB,False
TXN-00196,2026-04-25 04:27:59,USR-0594,SESS-13835,11.45,Mode,paypal,IT,desktop,189.113.100.194,1,False,317,IT,IT,False
TXN-00197,2026-04-08 19:17:17,USR-0191,SESS-64179,45.16,Livres,virement,CH,desktop,132.152.165.134,4,False,956,CH,CH,False
TXN-00198,2026-04-12 08:39:59,USR-0415,SESS-86990,161.41,Electronique,carte_prepayee,FR,mobile,178.175.235.98,1,True,0,UA,FR,True
TXN-00199,2026-03-08 01:26:20,USR-0236,SESS-37716,50.99,Maison,carte_bancaire,FR,desktop,175.104.37.171,2,False,297,FR,FR,False
TXN-00200,2026-04-14 10:54:19,USR-0020,SESS-81633,71.14,Electronique,carte_bancaire,FR,desktop,28.32.133.103,2,False,733,FR,FR,False
TXN-00201,2026-04-25 05:33:20,USR-0561,SESS-39036,122.74,Voyages,paypal,FR,mobile,31.159.237.71,5,False,828,FR,FR,False
TXN-00202,2026-04-24 02:58:28,USR-0120,SESS-82755,30.54,Bijoux,virement,DE,mobile,19.248.104.140,2,False,984,DE,DE,False
TXN-00203,2026-03-30 20:01:12,USR-0522,SESS-85806,31.92,Beaute,carte_bancaire,FR,mobile,169.161.41.54,1,False,1536,FR,FR,False
TXN-00204,2026-04-01 21:37:40,USR-0383,SESS-54671,15.91,Beaute,paypal,FR,desktop,142.20.141.75,5,False,965,FR,FR,False
TXN-00205,2026-04-24 12:09:47,USR-0230,SESS-51363,32.6,Beaute,carte_bancaire,DE,mobile,37.193.54.87,1,False,1961,DE,DE,False
TXN-00206,2026-03-03 19:54:27,USR-0517,SESS-71983,205.7,Jeux_video,carte_bancaire,DE,desktop,150.219.137.90,1,False,1662,DE,DE,False
TXN-00207,2026-03-09 03:53:39,USR-0133,SESS-12803,34.49,Voyages,paypal,DE,desktop,202.150.182.158,1,False,584,DE,DE,False
TXN-00208,2026-04-13 10:23:17,USR-0085,SESS-54069,43.89,Sport,carte_bancaire,FR,mobile,197.116.150.124,4,False,1496,FR,FR,False
TXN-00209,2026-05-21 04:17:10,USR-0133,SESS-74431,119.1,Bijoux,crypto,NL,tablet,13.212.5.92,1,False,1655,NL,NL,False
TXN-00210,2026-04-17 11:53:12,USR-0015,SESS-64281,77.37,Sport,carte_bancaire,BE,desktop,190.166.13.101,3,False,273,BE,BE,False
TXN-00211,2026-03-15 06:57:33,USR-0502,SESS-76174,74.2,Alimentation,carte_bancaire,FR,tablet,193.114.169.109,2,False,80,FR,FR,False
TXN-00212,2026-03-01 21:20:43,USR-0459,SESS-26191,15.33,Mode,crypto,ES,desktop,89.188.87.230,2,False,52,ES,ES,False
TXN-00213,2026-03-12 23:19:19,USR-0591,SESS-61688,67.15,Electronique,carte_bancaire,DE,mobile,195.210.159.94,3,False,843,DE,DE,False
TXN-00214,2026-05-16 19:45:58,USR-0460,SESS-71725,21.22,Beaute,paypal,FR,mobile,,2,False,1855,FR,FR,False
TXN-00215,2026-03-25 19:29:40,USR-0099,SESS-68031,26.54,Maison,carte_bancaire,FR,mobile,13.233.131.4,1,False,1473,FR,FR,False
TXN-00216,2026-04-02 22:38:06,USR-0006,SESS-73262,208.32,Jeux_video,paypal,NL,mobile,96.124.117.195,1,False,612,NL,NL,False
TXN-00217,2026-05-13 02:25:20,USR-0452,SESS-67598,15.66,Maison,paypal,FR,mobile,13.174.46.57,4,False,872,FR,FR,False
TXN-00218,2026-03-03 19:43:14,USR-0154,SESS-14069,23.59,Beaute,carte_prepayee,DE,mobile,54.165.77.4,1,False,1897,DE,DE,False
TXN-00219,2026-03-12 01:23:57,USR-0425,SESS-94416,11.27,Beaute,carte_bancaire,DE,desktop,38.47.55.11,5,False,1441,DE,DE,False
TXN-00220,2026-03-16 12:51:32,USR-0128,SESS-28955,35.72,Voyages,carte_prepayee,IT,desktop,185.203.209.160,5,False,1460,IT,IT,False
TXN-00221,2026-03-25 02:40:36,USR-0347,SESS-59306,101.92,Bijoux,carte_bancaire,FR,mobile,71.153.81.95,2,False,1434,FR,FR,False
TXN-00222,2026-04-15 03:44:29,USR-0197,SESS-43886,36.56,Mode,virement,CH,desktop,12.67.232.164,2,False,806,CH,CH,False
TXN-00223,2026-05-19 01:26:46,USR-0494,SESS-63757,14.07,Maison,carte_prepayee,PT,mobile,18.95.100.3,2,False,965,PT,PT,False
TXN-00224,2026-05-23 17:06:03,USR-0513,SESS-31265,160.14,Voyages,paypal,FR,mobile,12.228.160.211,2,False,1875,FR,FR,False
TXN-00225,2026-04-03 10:52:38,USR-0259,SESS-89973,27.38,Alimentation,paypal,FR,mobile,139.214.9.130,4,False,1240,FR,FR,False
TXN-00226,2026-04-21 05:55:54,USR-0441,SESS-44698,60.73,Sport,paypal,ES,mobile,26.243.165.125,1,False,688,ES,ES,False
TXN-00227,2026-03-06 14:31:32,USR-0358,SESS-25851,172.11,Alimentation,paypal,DE,desktop,26.189.194.230,1,False,1302,UA,DE,False
TXN-00228,2026-05-07 19:00:44,USR-0161,SESS-84334,24.64,Voyages,carte_bancaire,ES,mobile,128.43.147.50,2,False,1752,ES,ES,False
TXN-00229,2026-04-11 18:43:09,USR-0045,SESS-36711,9.05,Maison,carte_prepayee,FR,mobile,71.172.117.133,3,False,694,FR,FR,False
TXN-00230,2026-05-18 23:04:13,USR-0563,SESS-82652,122.55,Jeux_video,carte_bancaire,BE,desktop,13.13.48.225,3,False,1876,BE,BE,False
TXN-00231,2026-04-05 00:38:06,USR-0272,SESS-91882,44.87,Electronique,carte_bancaire,FR,mobile,142.215.8.200,3,False,1758,FR,FR,False
TXN-00232,2026-04-30 14:35:42,USR-0503,SESS-90655,14.67,Livres,paypal,FR,mobile,140.211.96.36,2,False,1943,FR,FR,False
TXN-00233,2026-04-03 08:16:52,USR-0423,SESS-45459,31.15,Mode,carte_bancaire,IT,mobile,16.228.55.62,4,False,1066,IT,IT,False
TXN-00234,2026-03-01 00:15:12,USR-0336,SESS-18827,8.48,Bijoux,virement,DE,desktop,11.26.217.97,4,False,94,DE,DE,False
TXN-00235,2026-04-07 09:35:21,USR-0077,SESS-48785,10.78,Maison,carte_bancaire,BE,desktop,188.92.11.243,1,False,1963,BE,BE,False
TXN-00236,2026-03-08 00:49:15,USR-0189,SESS-36839,219.78,Jeux_video,carte_bancaire,DE,desktop,191.231.211.104,1,False,1472,DE,DE,False
TXN-00237,2026-04-08 10:54:52,USR-0315,SESS-16364,21.21,Mode,carte_bancaire,ES,desktop,120.166.16.211,1,False,531,ES,ES,False
TXN-00238,2026-04-18 10:07:33,USR-0313,SESS-84115,24.64,Maison,carte_prepayee,BE,desktop,89.213.51.164,2,False,1128,BE,BE,False
TXN-00239,2026-04-10 09:51:06,USR-0188,SESS-42560,89.56,,carte_bancaire,FR,desktop,185.131.85.167,2,False,285,FR,FR,False
TXN-00240,2026-04-13 12:07:11,USR-0360,SESS-68772,6.59,Beaute,carte_bancaire,CH,mobile,48.69.170.236,4,False,671,CH,CH,False
TXN-00241,2026-04-02 19:49:53,USR-0044,SESS-98553,12.18,Voyages,carte_bancaire,FR,mobile,11.164.157.229,2,False,1922,FR,FR,False
TXN-00242,2026-04-16 13:03:15,USR-0591,SESS-84395,31.4,Alimentation,carte_bancaire,FR,tablet,175.33.226.211,5,False,1436,FR,FR,False
TXN-00243,2026-05-02 00:20:51,USR-0179,SESS-78425,108.02,Livres,carte_bancaire,NL,mobile,54.185.98.65,3,False,64,NL,NL,False
TXN-00244,2026-05-03 00:17:34,USR-0317,SESS-28683,106.08,Voyages,carte_bancaire,FR,desktop,166.210.127.178,5,False,1425,FR,FR,False
TXN-00245,2026-04-16 07:44:38,USR-0314,SESS-91606,80.85,Maison,carte_bancaire,CH,desktop,36.76.177.90,5,False,407,CH,CH,False
TXN-00246,2026-04-17 15:06:44,USR-0144,SESS-52107,60.04,Electronique,paypal,ES,desktop,59.177.39.18,3,False,1505,ES,ES,False
TXN-00247,2026-05-20 15:01:02,USR-0009,SESS-27246,53.21,Electronique,crypto,DE,desktop,123.60.108.228,1,False,1907,DE,DE,False
TXN-00248,2026-05-08 19:18:30,USR-0342,SESS-10669,59.49,Beaute,carte_bancaire,FR,desktop,200.1.203.71,6,False,1016,FR,FR,False
TXN-00249,2026-03-12 12:06:29,USR-0088,SESS-69695,77.18,Jeux_video,carte_bancaire,BE,tablet,34.152.106.169,9,False,1154,BE,BE,False
TXN-00250,2026-05-22 22:29:25,USR-0325,SESS-64510,61.6,Livres,carte_prepayee,DE,mobile,147.138.200.57,1,False,269,DE,DE,False
TXN-00251,2026-03-11 10:41:55,USR-0524,SESS-81048,15.34,Electronique,carte_bancaire,FR,mobile,132.21.241.215,1,False,259,FR,FR,False
TXN-00252,2026-04-15 18:54:25,USR-0225,SESS-16621,16.21,Jeux_video,carte_bancaire,DE,desktop,62.139.150.134,5,False,1738,DE,DE,False
TXN-00253,2026-05-21 15:53:27,USR-0099,SESS-71666,61.73,Sport,carte_bancaire,DE,desktop,181.5.159.178,9,False,1335,DE,DE,False
TXN-00254,2026-03-08 18:42:37,USR-0038,SESS-58117,189.2,Electronique,carte_bancaire,FR,mobile,190.166.220.24,5,False,493,FR,FR,False
TXN-00255,2026-03-23 13:46:24,USR-0277,SESS-89507,22.07,Alimentation,paypal,ES,tablet,68.255.124.225,4,False,190,ES,ES,False
TXN-00256,2026-05-14 07:34:46,USR-0004,SESS-41417,35.65,Sport,crypto,IT,tablet,28.221.140.201,3,False,440,IT,IT,False
TXN-00257,2026-03-06 13:25:58,USR-0405,SESS-36251,19.83,Maison,carte_bancaire,FR,mobile,152.146.6.156,1,False,1604,GB,FR,False
TXN-00258,2026-04-09 10:53:09,USR-0154,SESS-43113,84.81,Livres,carte_bancaire,FR,desktop,187.194.179.20,3,False,845,FR,FR,False
TXN-00259,2026-04-09 15:25:47,USR-0039,SESS-47608,38.82,Beaute,virement,PT,desktop,36.152.217.203,1,False,99,PT,PT,False
TXN-00260,2026-05-15 21:47:23,USR-0403,SESS-93580,171.52,Bijoux,virement,DE,desktop,51.236.231.127,2,False,217,DE,DE,False
TXN-00261,2026-04-25 16:40:38,USR-0187,SESS-66089,251.64,Livres,paypal,FR,desktop,101.119.82.39,1,False,1350,FR,FR,False
TXN-00262,2026-04-25 13:13:37,USR-0526,SESS-71345,61.94,Mode,carte_bancaire,FR,mobile,82.113.107.230,6,False,1094,FR,FR,False
TXN-00263,2026-05-01 14:10:35,USR-0227,SESS-16739,51.24,Jeux_video,carte_bancaire,FR,tablet,128.77.129.172,2,False,921,FR,FR,False
TXN-00264,2026-04-30 14:26:22,USR-0475,SESS-70001,43.47,Alimentation,carte_bancaire,FR,tablet,57.166.142.123,4,False,158,FR,FR,False
TXN-00265,2026-05-20 14:04:27,USR-0284,SESS-81419,46.31,Voyages,virement,DE,desktop,37.197.156.211,2,False,1841,DE,DE,False
TXN-00266,2026-05-05 19:56:36,USR-0093,SESS-83562,18.81,Livres,paypal,ES,mobile,180.254.63.156,1,False,411,ES,ES,False
TXN-00267,2026-05-09 02:02:49,USR-0550,SESS-33617,62.65,Mode,paypal,FR,desktop,57.59.188.157,9,False,945,FR,FR,False
TXN-00268,2026-04-02 15:14:48,USR-0150,SESS-57488,53.99,Voyages,virement,FR,mobile,65.247.75.186,3,False,689,FR,FR,False
TXN-00269,2026-03-07 16:31:36,USR-0486,SESS-39350,13.93,Maison,carte_bancaire,US,desktop,114.0.39.140,4,False,540,US,US,False
TXN-00270,2026-04-25 08:37:01,USR-0028,SESS-99740,28.64,Jeux_video,carte_prepayee,FR,desktop,143.16.45.117,5,False,1418,FR,FR,False
TXN-00271,2026-04-14 09:14:37,USR-0593,SESS-12523,19.83,Voyages,carte_bancaire,IT,desktop,203.241.205.127,4,False,1211,IT,IT,False
TXN-00272,2026-03-27 13:10:57,USR-0312,SESS-19771,98.46,Maison,paypal,FR,desktop,176.181.186.35,2,False,744,FR,FR,False
TXN-00273,2026-03-25 21:29:43,USR-0520,SESS-72504,100.49,Jeux_video,carte_bancaire,DE,mobile,94.113.124.58,6,False,1897,DE,DE,False
TXN-00274,2026-04-06 19:35:58,USR-0209,SESS-31700,65.47,Bijoux,virement,BE,mobile,169.246.50.145,4,False,1850,BE,BE,False
TXN-00275,2026-05-01 00:34:20,USR-0361,SESS-70312,31.67,Mode,carte_bancaire,FR,desktop,83.208.226.130,7,False,622,FR,FR,False
TXN-00276,2026-05-17 19:46:24,USR-0448,SESS-74688,12.84,Alimentation,paypal,FR,mobile,17.210.7.234,2,False,431,FR,FR,False
TXN-00277,2026-05-15 22:44:19,USR-0537,SESS-68701,14.62,Voyages,paypal,IT,mobile,79.94.46.78,2,False,693,IT,IT,False
TXN-00278,2026-05-12 04:45:07,USR-0078,SESS-53948,293.53,Electronique,carte_prepayee,FR,mobile,185.220.167.8,1,True,2,BY,FR,True
TXN-00279,2026-04-21 08:07:23,USR-0477,SESS-17606,9.77,Voyages,carte_bancaire,FR,tablet,185.146.100.62,7,False,1981,FR,FR,False
TXN-00280,2026-03-01 06:37:45,USR-0145,SESS-59002,10.62,Mode,carte_bancaire,FR,desktop,135.124.160.141,2,False,1094,FR,FR,False
TXN-00281,2026-04-10 11:07:15,USR-0038,SESS-57142,20.08,Voyages,carte_prepayee,DE,mobile,193.230.115.203,2,False,1743,DE,DE,False
TXN-00282,2026-04-20 09:13:08,USR-0388,SESS-22546,29.75,Mode,carte_bancaire,FR,tablet,30.207.162.15,3,False,975,FR,FR,False
TXN-00283,2026-05-07 19:59:04,USR-0325,SESS-23669,103.64,Electronique,carte_bancaire,DE,mobile,76.57.220.210,3,False,895,DE,DE,False
TXN-00284,2026-05-13 02:41:22,USR-0381,SESS-68271,71.12,Mode,paypal,ES,mobile,106.141.162.176,1,False,788,ES,ES,False
TXN-00285,2026-03-11 16:12:54,USR-0054,SESS-31527,42.14,Alimentation,carte_bancaire,FR,tablet,67.25.13.63,3,False,1772,FR,FR,False
TXN-00286,2026-03-18 05:09:59,USR-0016,SESS-78768,25.83,Alimentation,carte_prepayee,DE,mobile,137.1.110.187,1,False,933,DE,DE,False
TXN-00287,2026-03-14 14:23:02,USR-0264,SESS-77536,103.93,Bijoux,carte_bancaire,DE,tablet,66.99.58.129,3,False,298,DE,DE,False
TXN-00288,2026-05-10 03:08:37,USR-0296,SESS-94243,122.98,Livres,carte_bancaire,BE,mobile,129.235.241.82,2,False,362,BE,BE,False
TXN-00289,2026-05-03 01:38:56,USR-0029,SESS-16092,18.37,Maison,carte_bancaire,IT,desktop,112.43.112.22,1,False,1126,IT,IT,False
TXN-00290,2026-04-16 10:14:36,USR-0109,SESS-38460,453.55,Electronique,carte_bancaire,FR,mobile,166.114.179.173,3,False,1716,FR,FR,False
TXN-00291,2026-04-12 22:48:11,USR-0412,SESS-45679,118.46,Bijoux,carte_bancaire,FR,tablet,115.29.159.161,3,False,1181,FR,FR,False
TXN-00292,2026-04-06 19:29:14,USR-0450,SESS-41947,57.01,Voyages,carte_bancaire,CH,desktop,57.231.192.162,5,False,1669,CH,CH,False
TXN-00293,2026-05-09 09:10:42,USR-0490,SESS-61390,218.77,Jeux_video,carte_bancaire,ES,desktop,14.199.32.45,3,False,1465,ES,ES,False
TXN-00294,2026-04-06 22:26:11,USR-0073,SESS-11181,29.36,Alimentation,paypal,ES,mobile,135.128.242.20,2,False,1092,ES,ES,False
TXN-00295,2026-05-01 00:27:39,USR-0076,SESS-21899,5.0,Sport,carte_bancaire,FR,mobile,68.63.35.250,7,False,1443,FR,FR,False
TXN-00296,2026-04-17 00:37:39,USR-0253,SESS-57636,38.6,Bijoux,carte_bancaire,CH,desktop,63.186.56.206,1,False,282,CH,CH,False
TXN-00297,2026-05-24 20:19:11,USR-0293,SESS-47024,51.9,Sport,carte_bancaire,FR,desktop,66.177.254.64,3,False,1219,FR,FR,False
TXN-00298,2026-03-04 15:07:41,USR-0333,SESS-38366,90.25,Maison,carte_bancaire,FR,desktop,21.161.120.157,2,False,1236,FR,FR,False
TXN-00299,2026-04-12 03:57:37,USR-0242,SESS-36378,28.77,Bijoux,carte_bancaire,FR,mobile,129.186.56.84,3,False,757,FR,FR,False
TXN-00300,2026-05-24 23:01:16,USR-0509,SESS-75704,1783.36,Bijoux,crypto,ES,mobile,45.142.168.30,3,True,4,MD,ES,True
TXN-00301,2026-03-06 06:37:29,USR-0597,SESS-79067,24.35,Beaute,crypto,FR,desktop,149.152.72.244,4,False,194,FR,FR,False
TXN-00302,2026-04-24 09:15:05,USR-0493,SESS-14978,31.63,Livres,carte_bancaire,FR,mobile,43.50.48.196,2,False,1460,FR,FR,False
TXN-00303,2026-04-05 04:58:35,USR-0582,SESS-13245,56.14,Sport,carte_bancaire,DE,desktop,88.82.55.106,1,False,1335,UA,DE,False
TXN-00304,2026-03-31 03:32:21,USR-0115,SESS-34206,129.04,Jeux_video,carte_prepayee,NL,mobile,129.178.33.103,1,False,1713,NL,NL,False
TXN-00305,2026-04-13 05:04:34,USR-0140,SESS-23467,39.12,Jeux_video,paypal,CH,mobile,47.83.38.129,2,False,1981,CH,CH,False
TXN-00306,2026-05-09 11:23:00,USR-0125,SESS-66304,13.21,Jeux_video,carte_bancaire,FR,mobile,54.20.250.220,1,False,437,FR,FR,False
TXN-00307,2026-05-08 02:07:36,USR-0172,SESS-85104,55.59,Voyages,paypal,DE,mobile,166.4.214.34,4,False,1509,DE,DE,False
TXN-00308,2026-04-12 08:28:59,USR-0415,SESS-83026,432.4,Electronique,carte_prepayee,FR,mobile,45.142.103.124,1,True,4,RO,FR,True
TXN-00309,2026-04-16 13:37:09,USR-0595,SESS-99684,99.51,Beaute,carte_bancaire,FR,mobile,154.95.46.128,1,False,263,FR,FR,False
TXN-00310,2026-05-04 06:13:38,USR-0138,SESS-54908,51.64,Maison,carte_bancaire,ES,tablet,195.180.153.103,4,False,1384,ES,ES,False
TXN-00311,2026-05-10 09:02:21,USR-0344,SESS-38656,11.93,Alimentation,carte_prepayee,ES,mobile,163.204.135.187,1,False,1844,ES,ES,False
TXN-00312,2026-05-24 02:14:00,USR-0571,SESS-86530,8.45,Alimentation,carte_bancaire,FR,mobile,97.203.214.118,2,False,400,FR,FR,False
TXN-00313,2026-04-03 19:25:09,USR-0086,SESS-23549,125.59,Maison,carte_bancaire,NL,desktop,177.49.35.180,2,False,606,NL,NL,False
TXN-00314,2026-04-14 11:59:54,USR-0022,SESS-71235,36.49,Electronique,carte_bancaire,FR,desktop,128.152.31.51,1,False,1132,FR,FR,False
TXN-00315,2026-04-19 12:22:17,USR-0598,SESS-32682,17.55,Bijoux,virement,FR,mobile,132.48.99.209,1,False,1768,FR,FR,False
TXN-00316,2026-04-04 09:03:39,USR-0128,SESS-15721,34.93,Alimentation,carte_bancaire,FR,mobile,51.29.30.59,1,False,1209,FR,FR,False
TXN-00317,2026-04-26 05:53:11,USR-0026,SESS-65407,49.88,Electronique,paypal,DE,mobile,67.206.216.233,1,False,742,DE,DE,False
TXN-00318,2026-04-11 19:15:24,USR-0589,SESS-29993,47.28,Mode,paypal,GB,mobile,132.231.46.79,1,False,530,IE,GB,False
TXN-00319,2026-04-15 03:22:01,USR-0432,SESS-85035,481.57,Electronique,carte_prepayee,FR,mobile,199.249.112.155,1,True,1,UA,FR,True
TXN-00320,2026-05-14 21:07:32,USR-0013,SESS-79714,42.41,Jeux_video,carte_bancaire,DE,desktop,130.36.92.38,4,False,1848,DE,DE,False
TXN-00321,2026-03-20 08:43:59,USR-0264,SESS-45191,25.2,Livres,paypal,FR,mobile,201.239.102.98,1,False,1681,FR,FR,False
TXN-00322,2026-04-22 06:19:20,USR-0132,SESS-27520,62.12,Voyages,carte_bancaire,FR,tablet,85.170.74.35,2,False,156,FR,FR,False
TXN-00323,2026-05-22 15:59:15,USR-0017,SESS-40836,24.53,Electronique,carte_bancaire,FR,desktop,194.35.216.197,4,False,683,FR,FR,False
TXN-00324,2026-03-24 07:29:03,USR-0126,SESS-90795,161.59,Bijoux,paypal,GB,desktop,197.4.41.68,2,False,1273,GB,GB,False
TXN-00325,2026-03-05 04:07:20,USR-0262,SESS-86956,61.87,Jeux_video,carte_prepayee,DE,desktop,203.53.38.153,5,False,147,DE,DE,False
TXN-00326,2026-03-12 06:25:32,USR-0098,SESS-27246,74.39,Beaute,carte_bancaire,GB,desktop,72.136.44.31,3,False,1943,GB,GB,False
TXN-00327,2026-04-03 14:29:27,USR-0290,SESS-66548,53.17,Beaute,carte_bancaire,FR,mobile,152.51.156.43,1,False,1972,FR,FR,False
TXN-00328,2026-04-07 00:30:16,USR-0027,SESS-43298,213.09,Maison,virement,DE,mobile,44.24.246.245,4,False,1699,DE,DE,False
TXN-00329,2026-03-03 06:07:53,USR-0212,SESS-52587,28.38,Mode,virement,IT,mobile,46.83.90.130,5,False,755,IT,IT,False
TXN-00330,2026-03-18 18:21:43,USR-0354,SESS-80150,76.45,Beaute,carte_bancaire,FR,,179.60.68.53,1,False,1096,FR,FR,False
TXN-00331,2026-04-21 17:41:40,USR-0040,SESS-32306,37.41,Alimentation,carte_bancaire,IT,mobile,134.39.32.117,8,False,606,IT,IT,False
TXN-00332,2026-03-27 07:45:32,USR-0591,SESS-54458,16.74,Sport,carte_bancaire,FR,mobile,110.58.75.191,7,False,350,FR,FR,False
TXN-00333,2026-04-16 11:46:00,USR-0007,SESS-70902,10.79,Sport,carte_bancaire,DE,tablet,198.246.163.188,3,False,328,DE,DE,False
TXN-00334,2026-03-31 13:48:04,USR-0002,SESS-51982,212.79,Sport,paypal,ES,mobile,53.215.194.209,1,False,1063,ES,ES,False
TXN-00335,2026-03-05 10:19:08,USR-0120,SESS-37321,50.7,Voyages,carte_prepayee,DE,desktop,42.214.54.60,1,False,1047,DE,DE,False
TXN-00336,2026-04-26 23:25:25,USR-0255,SESS-46910,32.23,Maison,crypto,FR,tablet,109.51.109.91,3,False,1855,FR,FR,False
TXN-00337,2026-05-10 10:03:44,USR-0544,SESS-43067,175.29,Voyages,virement,IT,desktop,74.94.235.73,1,False,637,IT,IT,False
TXN-00338,2026-04-29 09:13:42,USR-0072,SESS-29985,-24.4,Beaute,carte_bancaire,FR,desktop,104.241.29.206,2,False,510,FR,FR,False
TXN-00339,2026-03-18 11:59:54,USR-0041,SESS-36966,62.82,Bijoux,virement,DE,mobile,51.255.82.52,2,False,1959,DE,DE,False
TXN-00340,2026-05-04 22:34:25,USR-0200,SESS-67497,300.23,Livres,carte_prepayee,FR,tablet,46.246.54.93,4,False,814,FR,FR,False
TXN-00341,2026-03-05 13:08:32,USR-0356,SESS-89961,31.2,Jeux_video,carte_bancaire,FR,desktop,87.60.223.167,1,False,1076,FR,FR,False
TXN-00342,2026-03-22 13:05:09,USR-0306,SESS-84192,15.0,Voyages,virement,FR,mobile,87.149.145.137,1,False,953,FR,FR,False
TXN-00343,2026-05-11 16:51:00,USR-0282,SESS-22315,21.35,Jeux_video,paypal,ES,mobile,11.14.103.34,5,False,345,ES,ES,False
TXN-00344,2026-03-27 07:35:17,USR-0548,SESS-76007,198.02,Jeux_video,paypal,ES,tablet,47.75.159.32,2,False,938,ES,ES,False
TXN-00345,2026-05-22 13:54:04,USR-0416,SESS-55827,132.53,Sport,carte_bancaire,NL,desktop,171.229.206.71,4,False,776,NL,NL,False
TXN-00346,2026-04-27 20:01:46,USR-0008,SESS-23581,10.43,Mode,carte_prepayee,FR,mobile,24.177.68.237,3,False,357,FR,FR,False
TXN-00347,2026-04-24 14:40:41,USR-0113,SESS-17029,169.0,Voyages,virement,DE,desktop,178.209.71.66,1,False,1519,DE,DE,False
TXN-00348,2026-03-10 07:43:32,USR-0397,SESS-20306,829.13,Bijoux,carte_prepayee,ES,desktop,176.10.189.191,6,True,2,UA,ES,True
TXN-00349,2026-03-26 13:04:28,USR-0081,SESS-42909,108.14,Beaute,carte_bancaire,ES,desktop,193.104.171.247,1,False,1261,ES,ES,False
TXN-00350,2026-03-01 19:17:23,USR-0338,SESS-97356,90.71,Beaute,paypal,DE,desktop,26.149.25.69,2,False,1577,DE,DE,False
TXN-00351,2026-03-28 16:28:59,USR-0214,SESS-96377,26.83,Bijoux,crypto,US,desktop,153.41.16.119,4,False,659,US,US,False
TXN-00352,2026-05-10 14:26:36,USR-0040,SESS-63910,104.61,Livres,paypal,DE,desktop,188.39.174.160,4,False,1268,DE,DE,False
TXN-00353,2026-05-09 16:06:34,USR-0153,SESS-38014,156.29,Sport,carte_bancaire,FR,desktop,56.222.114.156,2,False,234,FR,FR,False
TXN-00354,2026-05-09 04:24:50,USR-0548,SESS-55696,5.0,Beaute,carte_bancaire,IT,mobile,60.154.223.113,3,False,582,IT,IT,False
TXN-00355,2026-04-23 07:49:16,USR-0538,SESS-82549,67.44,Livres,carte_bancaire,FR,desktop,38.133.221.84,2,False,726,FR,FR,False
TXN-00356,2026-03-17 22:20:13,USR-0190,SESS-27071,60.26,Voyages,carte_bancaire,DE,desktop,24.167.76.46,4,False,522,DE,DE,False
